"","zip","Entertainment ($000), 2017","% Black Population, 2017","% Asian Population, 2017","Social, recreation, health club membership ($000), 2017","Prescription drugs ($000), 2017","Healthcare ($000), 2017","suicides","city","state","latitude","longitude"
"1434","96096",1030.2,0.2584,0.9044,66.4,98.5,1568.4,2,"Whitmore","CA",40.63446,-121.91202
"1435","95653",1022.6,1.1561,1.5029,63,100.2,1584.7,0,"Madison","CA",38.678663,-121.96907
"1436","95429",1003.8,0.6024,1.2048,65.5,93.8,1480.8,0,"Dos Rios","CA",39.761199,-123.33547
"1437","96049",999.6,0.5669,7.2562,54.2,104.7,1631.4,0,"Redding","CA",40.709783,-122.311628
"1438","95303",991.6,0.4405,5.9912,65.3,85,1463.8,0,"Ballico","CA",37.46994,-120.67607
"1439","92339",985.3,0.641,1.4423,73.4,79.2,1340.3,1,"Forest Falls","CA",34.087114,-116.923
"1440","95701",984.7,0,0.9331,66.4,86.5,1419.6,2,"Alta","CA",39.217668,-120.78346
"1441","92386",981.2,0.4673,1.6355,51.7,100.4,1604.2,6,"Sugarloaf","CA",34.244448,-116.82962
"1442","95903",972.3,12.0381,4.7032,51.6,69.4,1424,0,"Beale AFB","CA",39.125997,-121.36637
"1443","95625",965.7,3.4591,5.1887,67.2,81.5,1367.7,0,"Elmira","CA",38.35011,-121.90799
"1444","95346",964.4,0.3086,0.9259,62,87.1,1423.7,4,"Mi Wuk Village","CA",38.079632,-120.16872
"1445","96038",964.1,0.1401,0.8403,58.9,96.9,1511.8,3,"Grenada","CA",41.604392,-122.52666
"1446","93255",960,0.6015,0,58.8,98.7,1498.6,4,"Onyx","CA",35.666835,-118.01701
"1447","94567",959.9,1.2676,4.9296,68,80,1350,0,"Pope Valley","CA",38.658204,-122.40441
"1448","95549",959.9,0.4518,1.3554,63.1,86.3,1414.8,1,"Kneeland","CA",40.691578,-123.87189
"1449","95410",955.5,0.1511,1.5106,58.5,102.1,1520.5,6,"Albion","CA",39.216157,-123.71376
"1450","97635",954.3,0.1486,0.7429,53.8,103.8,1564,NA,"New Pine Creek","CA",41.924974,-120.28989
"1451","95415",952.6,0.4836,0.9671,50.6,99.5,1561.6,5,"Boonville","CA",39.026811,-123.38621
"1452","94548",949.5,12.6183,9.5689,65.3,65.2,1257.1,2,"Knightsen","CA",37.972622,-121.665205
"1453","95830",939.2,7.1429,19.242,71.9,65.1,1228.7,2,"Sacramento","CA",38.498156,-121.2651
"1454","95528",919,0.137,1.0959,50.2,95.4,1490.7,5,"Carlotta","CA",40.489925,-123.97132
"1455","95007",918.9,2.5449,6.7365,58.8,79.3,1305.6,3,"Brookdale","CA",37.10548,-122.1047
"1456","93517",916.6,0.1522,0.1522,59.7,85.6,1371.9,0,"Bridgeport","CA",38.21053,-119.31968
"1457","95601",912.4,0.8711,0.8711,61.6,83.4,1341.5,0,"Amador City","CA",38.426602,-120.8275
"1458","95345",909.2,0.4274,0.9972,55.8,88.4,1408.4,2,"Midpines","CA",37.576262,-119.94865
"1459","93201",903.6,3.0362,1.0982,43.2,92.9,1505.3,1,"Alpaugh","CA",35.889586,-119.49352
"1460","95728",903.6,0.625,0.2083,76.4,68.2,1160.1,0,"Soda Springs","CA",39.311156,-120.41039
"1461","92275",897.3,2.2676,2.7211,47.6,100,1494.1,8,"Salton City","CA",33.289347,-115.9565
"1462","94592",893.5,15.625,24.5536,61.3,63.2,1225.1,0,"Vallejo","CA",38.115015,-122.29055
"1463","93606",884.6,0.3056,18.0318,41.2,89.6,1495.1,1,"Biola","CA",36.802534,-120.01902
"1464","94922",881.8,0.3854,3.2755,63.5,74.2,1231.6,0,"Bodega","CA",38.345572,-122.96676
"1465","95494",874.2,1.0299,0.9269,50.6,87.2,1376.2,0,"Yorkville","CA",38.916201,-123.26509
"1466","96024",873.5,0.5472,0.9576,52.2,92.2,1401.7,7,"Douglas City","CA",40.606673,-122.92335
"1467","96084",862.7,2.2161,0.831,53.9,81.9,1328.4,5,"Round Mountain","CA",40.871548,-121.98807
"1468","92378",858.2,1.2225,1.956,52.9,77.2,1286,2,"Rimforest","CA",34.839964,-115.967051
"1469","94970",851.8,1.6529,2.314,57.8,78.9,1248.6,1,"Stinson Beach","CA",37.903396,-122.65043
"1470","93040",851.2,1.4011,0.3503,47.9,79.5,1325.9,3,"Piru","CA",34.424363,-118.73908
"1471","95041",847.6,0.8929,1.7857,56,71.9,1227.9,0,"Mount Hermon","CA",37.050798,-122.0569
"1472","95686",826.7,3.2588,4.0968,44.6,80.2,1320.9,2,"Thornton","CA",38.228976,-121.44032
"1473","95714",818,0,0.8,49.2,80,1276.8,1,"Dutch Flat","CA",39.204434,-120.83816
"1474","95427",815.6,0.1767,0.3534,49.4,81.2,1261,1,"Comptche","CA",39.240872,-123.54765
"1475","91980",810.8,0.3378,1.9144,45.8,78.6,1292,0,"Tecate","CA",32.588485,-116.63034
"1476","95043",808.2,0.365,0.365,55.7,72.3,1173.2,2,"Paicines","CA",36.504586,-121.01515
"1477","93628",794.5,0.5825,0.3883,54.6,61.2,1082.7,0,"Hume","CA",36.780156,-118.91524
"1478","95525",791.3,0,0.9542,53.1,69.2,1144.2,4,"Blue Lake","CA",40.907437,-123.88348
"1479","96034",787.9,0.4545,0.7576,43.4,84.3,1290.4,1,"Gazelle","CA",41.441194,-122.64688
"1480","92258",771.8,3.2033,1.8106,45.4,80.9,1238.4,1,"North Palm Springs","CA",33.921502,-116.56703
"1481","95233",768.7,0.2155,3.6638,56.4,70.3,1115.1,0,"Hathaway Pines","CA",38.186102,-120.36328
"1482","92321",767.3,0.431,1.2931,54,62.4,1064.4,3,"Cedar Glen","CA",34.254199,-117.17563
"1483","95697",764.9,1.0769,1.5385,46.8,75.5,1188.7,0,"Yolo","CA",38.751038,-121.832156
"1484","96059",758.4,1.3675,1.3675,43.9,80.5,1226.8,1,"Manton","CA",40.437443,-121.84678
"1485","95526",758.2,0.1695,0.1695,41.7,78.1,1226,2,"Bridgeville","CA",40.413386,-123.53267
"1486","94972",748.9,1.7241,1.7241,60.1,58.8,994.2,0,"Valley Ford","CA",38.335515,-122.9392
"1487","95979",748.4,5.1118,1.278,40.9,84,1260.2,6,"Stonyford","CA",39.331444,-122.47943
"1488","93932",748.2,1.087,1.2422,49.7,64.8,1083.4,1,"Lockwood","CA",35.987276,-121.04788
"1489","95970",742.9,0.4412,1.3235,44.2,71.4,1160.9,4,"Princeton","CA",39.415041,-122.02487
"1490","91210",740.6,1.2559,24.4898,41.9,69.6,1164.7,1,"Glendale","CA",33.786594,-118.298662
"1491","90071",737.5,5.317,61.1452,39.7,63.9,1185.1,0,"Los Angeles","CA",34.052709,-118.2559
"1492","94573",736.5,0,0.2392,63,54.5,936.1,1,"Rutherford","CA",38.466508,-122.414189
"1493","92333",734,0,1.9608,41.6,77.8,1193.5,2,"Fawnskin","CA",34.268344,-116.93842
"1494","93531",731.5,0.7335,1.956,54,61.2,1026.4,0,"Keene","CA",35.241311,-118.59338
"1495","96105",730,0.3604,0.1802,43.4,74.1,1163.3,1,"Chilcoot","CA",39.862832,-120.17303
"1496","95459",728.3,0.3584,0.5376,40.8,78.7,1191.5,2,"Manchester","CA",38.996389,-123.66468
"1497","95556",716.2,0,1.4587,38,73,1150.5,0,"Orleans","CA",41.300573,-123.54411
"1498","95227",713.8,0.3891,1.3619,51.7,58.9,995.7,1,"Clements","CA",38.205817,-121.05361
"1499","94516",710.6,0.4914,17.9361,60.9,50.4,902.1,0,"Canyon","CA",37.777208,-121.955399
"1500","92281",710.2,1.4689,1.5819,36.3,76.6,1192.8,2,"Westmorland","CA",33.037061,-115.6194
"1501","96050",710.1,1.9802,0.8251,38.3,76.4,1170.1,0,"Klamath River","CA",41.831947,-122.9206
"1502","91046",702.4,1.165,14.9515,50.3,62.1,1008.2,0,"Verdugo City","CA",33.786594,-118.298662
"1503","95450",697,0.7335,1.7115,47.4,65.6,1031.3,1,"Jenner","CA",38.506229,-123.22938
"1504","95417",695.4,0.5445,0.363,40.9,68.3,1076.1,0,"Branscomb","CA",39.670239,-123.64423
"1505","93526",693.2,1.0142,1.6227,42.8,68.4,1068.3,3,"Independence","CA",36.851729,-118.20743
"1506","95317",692.4,0.9195,1.0345,39.1,64.1,1074.4,0,"El Nido","CA",37.127525,-120.50574
"1507","96126",691.1,0.3273,0.491,34.7,78.5,1189,0,"Sierraville","CA",39.560357,-120.35662
"1508","95956",690.7,0.2232,0.2232,41.6,69,1075.6,0,"Meadow Valley","CA",39.93935,-121.06047
"1509","92322",686.3,5.292,4.7445,46.9,60.9,1000.1,1,"Cedarpines Park","CA",34.839964,-115.967051
"1510","95387",680.4,4.1033,5.9271,42.2,55.3,988.3,0,"Westley","CA",37.539768,-121.24702
"1511","92070",674.2,1.454,1.1309,37.1,70.9,1093.4,4,"Santa Ysabel","CA",33.166768,-116.71061
"1512","95232",672.6,0,2.3207,38.6,68.4,1075.3,0,"Glencoe","CA",38.356552,-120.58318
"1513","96128",671.4,0,0.956,44.8,57.3,964,1,"Standish","CA",40.34863,-120.4065
"1514","92309",667.2,1.1921,2.9139,36.4,64.3,1056.6,1,"Baker","CA",35.27295,-116.06504
"1515","95675",665.5,0,1.3575,48.3,60.8,972.4,0,"River Pines","CA",38.545656,-120.74287
"1516","93608",664.6,1.0788,0.8299,31,66.5,1106.9,0,"Cantua Creek","CA",36.523482,-120.38428
"1517","92328",660.7,1.3245,1.766,33.9,71.6,1094.7,0,"Death Valley","CA",35.945641,-117.20296
"1518","93251",652.1,0.0723,0.0723,31.9,59.5,1049.9,0,"McKittrick","CA",35.364749,-119.70242
"1519","93921",649.5,0.3956,0.4747,33.1,61.9,1050.3,10,"Carmel","CA",36.555248,-121.9212
"1520","95922",646.6,0.7491,1.4981,34.8,69.6,1069,1,"Camptonville","CA",39.469943,-121.07321
"1521","94074",646.5,0.625,5.9375,61.3,41.5,755.9,0,"San Gregorio","CA",37.317278,-122.36526
"1522","95569",646.5,0.6826,1.0239,37.7,60.5,999.2,1,"Redcrest","CA",40.35983,-123.87105
"1523","95563",643.6,0.4073,0.611,38,66.8,1028.4,2,"Salyer","CA",40.89197,-123.56149
"1524","94569",642.2,5.0139,5.0139,50.1,48.9,845.4,0,"Port Costa","CA",38.04337,-122.18994
"1525","95230",633.8,0.9881,2.3715,45.6,52.3,887.1,0,"Farmington","CA",37.959439,-120.82329
"1526","96104",633.8,0.2083,0,34.8,68.5,1041.6,1,"Cedarville","CA",41.527226,-120.13826
"1527","94971",626.9,0.2045,1.8405,40.8,59.6,950.2,1,"Tomales","CA",38.245851,-122.90644
"1528","96006",616.3,0.7707,0.7707,36.5,62.8,977.2,2,"Adin","CA",41.190742,-120.90294
"1529","95607",611.7,4.0921,1.2788,44.5,52,856.2,0,"Capay","CA",38.706727,-122.125
"1530","93220",604.9,2.0501,4.5558,42.9,43.6,795.9,0,"Edison","CA",35.357018,-118.810069
"1531","95983",603.5,0.2299,0.2299,33.4,64.2,973.6,1,"Taylorsville","CA",40.06686,-120.77442
"1532","93239",602.1,0.5519,0.4415,32.3,54.9,936.9,0,"Kettleman City","CA",36.015318,-120.00772
"1533","95257",598.5,0,1.8519,32.9,66.1,991.9,1,"Wilseyville","CA",38.377741,-120.45741
"1534","93641",593.6,1.751,1.3619,33.8,59.4,943.6,0,"Miramonte","CA",36.697311,-119.01864
"1535","93224",593,1.0331,0.4132,39.1,52.5,867.4,2,"Fellows","CA",35.202535,-119.56093
"1536","92347",592.3,3.4542,1.5544,35.8,54.3,894.7,3,"Hinkley","CA",34.956205,-117.21994
"1537","93244",592.1,0.6369,0.8493,39.5,51.8,859.2,0,"Lemon Cove","CA",36.417743,-119.00457
"1538","92305",581.6,0.5376,1.3441,42.8,47,796.4,0,"Angelus Oaks","CA",34.172474,-116.87593
"1539","96145",581.6,0.8086,4.3127,36.6,51.3,859,9,"Tahoe City","CA",39.177383,-120.14607
"1540","96121",580.2,19.2593,4.321,34.9,54.9,886.4,1,"Milford","CA",40.169038,-120.37815
"1541","93621",575.3,1.7241,1.7241,32.3,59.5,932.6,0,"Dunlap","CA",36.774951,-119.13779
"1542","95930",563.6,0.7092,2.3641,33.9,58.3,892.8,0,"Clipper Mills","CA",39.563522,-121.13191
"1543","92385",561.4,6.713,1.8519,40.4,47.1,785.2,0,"Skyforest","CA",34.839964,-115.967051
"1544","96065",554.7,1.0482,0.6289,30.8,60.9,913.9,2,"Montgomery Creek","CA",40.876184,-121.88975
"1545","95941",554,0.6818,1.8182,31.3,58.5,899.5,4,"Forbestown","CA",39.51642,-121.26853
"1546","96075",544.8,2.603,1.0846,30.7,57.8,887.3,1,"Paynes Creek","CA",40.338253,-121.84025
"1547","95075",535.2,0,0.3891,35.4,46.7,791.4,0,"Tres Pinos","CA",36.761702,-121.274795
"1548","93207",534,0.2564,0.5128,30.7,58.4,874.3,0,"California Hot Springs","CA",35.87137,-118.6821
"1549","92341",533.9,0,1.4458,33.1,52.9,826.4,0,"Green Valley Lake","CA",34.241477,-117.07449
"1550","96016",531.8,0,0.8174,33.1,52.5,818.9,0,"Cassel","CA",40.929301,-121.55711
"1551","96048",529.6,0.2488,0.7463,31.5,54.7,842.1,1,"Junction City","CA",40.850776,-122.92043
"1552","95939",528.7,4.7619,1.0823,34.8,51.1,803.8,1,"Elk Creek","CA",39.535446,-122.57667
"1553","93645",523.4,0.4673,0.9346,31.9,51.5,815.2,0,"O Neals","CA",37.146284,-119.67379
"1554","95936",521.8,0,1.2618,32.1,50.3,789.8,0,"Downieville","CA",39.567001,-120.8384
"1555","96009",519.7,3.125,0.625,33.6,47.8,776.7,0,"Bieber","CA",41.119727,-121.1362
"1556","96090",519.3,0.8869,1.5521,30.3,50.3,809.2,1,"Tehama","CA",40.024337,-122.12378
"1557","95140",518.7,2.2346,18.4358,43.5,36.1,658.3,1,"Mount Hamilton","CA",37.388718,-121.63845
"1558","95335",517.8,0.9063,0.3021,30,53.2,823.8,0,"Long Barn","CA",38.119056,-120.1014
"1559","93666",515,1.049,0.1166,26.8,50.6,829.5,0,"Sultana","CA",36.545749,-119.33907
"1560","93450",509.7,1.1338,1.3605,33.6,44.1,738.9,1,"San Ardo","CA",35.964022,-120.87339
"1561","95717",502,0,0.7792,30.3,49.1,783.8,0,"Gold Run","CA",39.177026,-120.8451
"1562","96140",497.5,0.2941,3.8235,28.7,48.8,781.4,1,"Carnelian Bay","CA",39.223151,-120.08627
"1563","96092",493.3,0.7092,0.7092,31.4,44.7,732.1,0,"Vina","CA",39.941595,-122.03746
"1564","93928",491.8,3.4632,3.8961,32.9,42.9,714.3,0,"Jolon","CA",36.015388,-121.24839
"1565","96087",483.6,0.5115,1.023,28.6,47.9,762,2,"Shasta","CA",40.608728,-122.51427
"1566","95432",481.7,0,1.4925,29.2,51.8,769.1,0,"Elk","CA",39.103897,-123.64617
"1567","95420",481.1,0.3021,2.1148,31.2,46.1,728.6,1,"Caspar","CA",39.365356,-123.80469
"1568","95248",479.8,0.2439,2.439,24.3,55.4,823.7,2,"Rail Road Flat","CA",38.325626,-120.485154
"1569","95554",479.2,0.2262,1.1312,22.2,55.3,832.5,0,"Myers Flat","CA",40.2959,-123.77902
"1570","92239",475.3,2.0121,1.006,25.3,49.7,779.2,0,"Desert Center","CA",33.830029,-115.40124
"1571","91948",474.1,4.9881,1.6627,26,48.6,772.1,1,"Mount Laguna","CA",32.875267,-116.42826
"1572","92327",471.2,2.7027,2.4775,28.2,46.6,737.2,1,"Daggett","CA",34.866837,-116.86379
"1573","96117",468.3,0,0.8242,31.3,40.2,674.4,0,"Litchfield","CA",40.446122,-120.35776
"1574","92278",466.5,7.1279,4.4025,25.7,32,663.3,3,"Twentynine Palms","CA",34.360235,-116.20964
"1575","94104",466.3,3.2738,56.25,29.6,34.2,682.8,0,"San Francisco","CA",37.791728,-122.4019
"1576","95431",456.7,0,3.6254,31.3,39,657.7,0,"Eldridge","CA",38.347913,-122.51753
"1577","96106",456.3,0,1.7021,32.5,41.2,659.4,3,"Clio","CA",39.743835,-120.58114
"1578","94576",454.4,1.4815,4.4444,36.5,34.9,600.9,0,"Deer Park","CA",38.553087,-122.47725
"1579","95978",449.1,0.3165,0.3165,30.1,39.4,637,1,"Stirling City","CA",39.904478,-121.52805
"1580","93652",447.5,1.1189,2.6573,21.8,45.5,746.4,0,"Raisin","CA",36.600348,-119.90272
"1581","93452",445.5,0.33,3.3003,29.9,38.2,631.1,2,"San Simeon","CA",35.664386,-121.21965
"1582","93673",437.1,0.2825,1.2712,23.3,44,715.2,1,"Traver","CA",36.455501,-119.48495
"1583","95511",434.4,0.241,1.2048,19.5,50.9,763,1,"Alderpoint","CA",40.169518,-123.60216
"1584","92060",427.3,0.6061,0.9091,28,39.6,643.5,0,"Palomar Mountain","CA",33.308217,-116.8471
"1585","95724",426.1,0.3704,2.5926,26.8,38.1,622.3,1,"Norden","CA",39.26599,-120.64145
"1586","92222",423.6,1.5564,0.1946,23.6,43.6,677.7,0,"Bard","CA",32.782242,-114.561905
"1587","95537",422.9,1.2945,4.2071,24.6,42.1,657.8,1,"Fields Landing","CA",40.725444,-124.21697
"1588","93541",416.5,0,1.2469,21.9,41.9,682.5,0,"Lee Vining","CA",37.973204,-119.12029
"1589","95564",413.2,1.3193,0.5277,22.1,39.6,648.3,0,"Samoa","CA",40.79348,-124.19929
"1590","93258",413,0.6849,1.0274,17.8,42.9,681.9,2,"Porterville","CA",36.033126,-119.007265
"1591","96040",399.1,0,1.1236,25.6,38.6,604.7,1,"Hat Creek","CA",40.788512,-121.47668
"1592","93218",396.1,0.7737,1.5474,22.9,38.2,625,0,"Ducor","CA",35.842485,-119.01483
"1593","93260",395.5,0,0.6849,22.9,42.7,643.3,1,"Posey","CA",35.846291,-118.63298
"1594","95552",391.3,0,0.3003,18.3,47.8,693.6,1,"Mad River","CA",40.390478,-123.41309
"1595","93549",390.5,1.0753,1.4337,23.8,38.8,604.6,0,"Olancha","CA",36.228484,-117.97084
"1596","95435",390,0.4175,0.2088,21.5,39.5,628.2,1,"Finley","CA",39.00686,-122.859625
"1597","96074",388.2,2.1164,3.1746,20.5,42.6,654,0,"Paskenta","CA",39.878018,-122.57972
"1598","96031",387.6,0,1.3468,20.8,42.7,643.2,0,"Forks Of Salmon","CA",41.228397,-123.20187
"1599","95680",384.3,0.8547,8.547,24.9,31.9,554.3,0,"Ryde","CA",38.232898,-121.568427
"1600","94964",383.3,4.3668,7.4236,27,30.3,531.3,22,"San Quentin","CA",37.943365,-122.49029
"1601","96129",380.5,0.3597,0.7194,23.4,36.8,587,0,"Beckwourth","CA",39.772064,-120.405095
"1602","96054",377.9,0.3236,0.3236,19.8,42.8,634.2,1,"Lookout","CA",41.285897,-121.16094
"1603","93234",373.4,1.581,0.527,16,33.6,589.9,5,"Huron","CA",36.209815,-120.0847
"1604","92066",371.4,1.4388,2.1583,22,39.4,599.4,1,"Ranchita","CA",33.209313,-116.54244
"1605","96029",371.4,2.168,3.252,19.1,41.4,631.6,0,"Flournoy","CA",39.861821,-122.48014
"1606","93226",367.3,0.8,1.6,25.2,33.7,538.5,0,"Glennville","CA",35.727428,-118.72424
"1607","95364",366.7,0.8547,0.4274,21.3,37.3,582.3,0,"Pinecrest","CA",38.275328,-119.89619
"1608","95488",363.1,0.3745,0.7491,19.1,40.1,600.3,0,"Westport","CA",39.727052,-123.79238
"1609","95934",361.7,0,0,20,38.4,582.8,1,"Crescent Mills","CA",40.074042,-120.93973
"1610","94021",359,1.0753,3.2258,31.7,24.2,437.1,0,"Loma Mar","CA",37.271753,-122.27672
"1611","92267",356.1,2.2727,1.2987,17.6,42,614.9,0,"Parker Dam","CA",34.286985,-114.17251
"1612","93262",351,0.4673,3.271,25,30.5,491.5,0,"Sequoia National Park","CA",36.596251,-118.73425
"1613","92259",350.1,0.3584,0.7168,16.3,44.2,624.9,3,"Ocotillo","CA",32.722049,-115.95998
"1614","92145",348.1,10.8206,5.8097,20.7,22.3,479.9,0,"San Diego","CA",32.889139,-117.100486
"1615","96015",347.8,5.5556,0.6944,18.9,38.7,583.9,0,"Canby","CA",41.425912,-120.90316
"1616","96063",339.6,1.6461,1.2346,22.2,32.3,511.5,0,"Mineral","CA",40.371043,-121.58245
"1617","95639",333,1.0714,7.8571,20.6,31.4,512.9,0,"Hood","CA",38.367276,-121.51487
"1618","96037",327.9,0.7463,1.1194,19.6,34.2,529.9,3,"Greenview","CA",41.53101,-122.95666
"1619","95430",322.3,0.5682,2.2727,24.1,27.4,447.1,0,"Duncans Mills","CA",38.449265,-123.05495
"1620","93530",312.1,0,2.6432,17.8,33.9,512,1,"Keeler","CA",36.495772,-117.88289
"1621","95002",310.4,2.3026,19.0789,22.4,21.7,412.8,1,"Alviso","CA",37.427439,-121.97521
"1622","95385",308.3,2.4,1.6,16.6,29,486.9,0,"Vernalis","CA",37.609781,-121.26784
"1623","95463",306,0.3937,0.7874,17.2,31.3,487.3,0,"Navarro","CA",39.173321,-123.55081
"1624","92389",297.5,1.4925,1.4925,15.4,31.7,489.6,0,"Tecopa","CA",35.848556,-116.22627
"1625","93603",295,0.9615,1.9231,18.4,28.1,443.8,2,"Badger","CA",36.678073,-118.9601
"1626","93276",294.4,0.8584,0.4292,19.8,25.8,428.6,0,"Tupman","CA",35.305512,-119.38925
"1627","93528",293.7,1.0269,2.8436,13.3,38.2,541.3,0,"Johannesburg","CA",35.366197,-117.63618
"1628","95571",293,0.4082,0.8163,14.6,31.8,491.3,0,"Weott","CA",40.322683,-123.92367
"1629","95558",292.1,0.4739,1.4218,19.5,27.1,436.5,0,"Petrolia","CA",40.272963,-124.21494
"1630","94940",291.5,0,1.7391,18.8,27.8,443.6,3,"Marshall","CA",38.180029,-122.88357
"1631","91759",290.7,2.9703,14.3564,23,21.8,388.2,1,"Mt Baldy","CA",34.231581,-117.66106
"1632","95925",290.3,0.8333,1.6667,15.4,31.4,481.8,0,"Challenge","CA",39.466279,-121.20936
"1633","95568",286.5,1.6129,1.2097,13.8,33.4,496.6,0,"Somes Bar","CA",41.455226,-123.47671
"1634","96014",283.8,0.4386,1.3158,16.2,30.2,464.9,0,"Callahan","CA",41.32211,-122.81535
"1635","96133",282,0.9091,1.5152,14.4,27.8,461.8,1,"Topaz","CA",38.651141,-119.49874
"1636","95389",277.1,0.8368,2.5105,13.7,30,460.7,0,"Yosemite National Park","CA",37.699662,-119.67529
"1637","95920",261.7,0.4082,1.6327,15.5,25.3,410.3,0,"Butte City","CA",39.44223,-121.95216
"1638","96011",258.5,0.9009,0.9009,14.5,28.5,426.7,0,"Big Bend","CA",41.027553,-121.91847
"1639","93287",253.5,0.5814,1.7442,17.2,23.4,373.3,0,"Woody","CA",35.702936,-118.8844
"1640","96124",251.7,0,0.6289,15.4,25.5,390.9,0,"Calpine","CA",39.663242,-120.43806
"1641","96086",250.5,0,0.9434,13.1,28.4,422.9,1,"Seiad Valley","CA",41.86235,-123.24091
"1642","96071",248.2,0,1.1976,15.7,24.2,379.1,1,"Old Station","CA",40.646417,-121.4418
"1643","93943",244,2.5974,9.7403,15.2,19.8,347.3,NA,"Monterey","CA",36.35433,-121.132928
"1644","96148",241.1,0,4.0936,13.6,24.3,386.1,0,"Tahoe Vista","CA",39.243877,-120.05437
"1645","96112",233.3,0.5236,0.5236,12.2,26.2,390.8,0,"Fort Bidwell","CA",41.90749,-120.14789
"1646","95837",231.8,4.6784,11.6959,16.8,17.4,314.3,1,"Sacramento","CA",38.700244,-121.60207
"1647","92368",230.8,2.6616,2.2814,13.2,22.6,361.9,1,"Oro Grande","CA",34.634147,-117.30614
"1648","95585",227.4,0,1.9737,15.4,20.2,323.6,0,"Leggett","CA",39.860285,-123.71685
"1649","91963",223.5,0.4032,2.0161,12.5,21.6,355.2,4,"Potrero","CA",32.620782,-116.60671
"1650","95950",223.5,0.8658,0.8658,11.8,23.1,364.9,2,"Grimes","CA",39.070128,-121.8981
"1651","93665",221.2,2.1352,2.4911,11.5,21.8,361,0,"South Dos Palos","CA",36.961248,-120.65439
"1652","95305",221.2,1.8957,1.8957,11.3,24.3,373.2,1,"Big Oak Flat","CA",37.824554,-120.25764
"1653","95514",220.7,0,1.4286,9.9,26,387.7,1,"Blocksburg","CA",40.325767,-123.69266
"1654","95606",219.5,2.454,1.227,14.8,19.5,320.1,1,"Brooks","CA",38.857328,-122.21486
"1655","93563",219.3,6.3584,3.4682,14.3,20.4,329.5,0,"Valyermo","CA",34.394253,-117.69475
"1656","95493",217.1,0.6135,1.227,12.9,21.1,337.5,0,"Witter Springs","CA",39.19607,-122.96649
"1657","95637",217,3.1056,1.2422,14.7,19.3,316.1,0,"Guinda","CA",38.830508,-122.19944
"1658","96125",216.3,0,0.7519,13.5,21.5,331.1,0,"Sierra City","CA",39.598792,-120.63432
"1659","95412",211.6,0,2.0408,16,18.3,296.5,2,"Annapolis","CA",38.717819,-123.32757
"1660","95974",209.8,1.087,2.7174,13.1,19.6,317.6,0,"Richvale","CA",39.496465,-121.74712
"1661","95312",209.5,15.0127,6.1069,13.6,18.5,312.5,0,"Cressey","CA",37.420143,-120.66525
"1662","95550",205.5,0,0.7194,13.9,17.7,296.9,0,"Korbel","CA",40.766645,-123.83488
"1663","93623",204.7,0.6329,1.2658,12.5,21.3,325.7,0,"Fish Camp","CA",37.463177,-119.64498
"1664","93669",204.4,0,0.7092,13.8,18.9,302.2,2,"Wishon","CA",37.284459,-119.53472
"1665","95226",202.9,0.6944,2.0833,15.3,17.1,281.9,0,"Campo Seco","CA",38.229515,-120.86341
"1666","96110",201.7,0.6061,0,10.6,22.8,339.1,0,"Eagleville","CA",41.251918,-120.12897
"1667","95587",201,3.0488,1.2195,10.4,20.8,328.7,0,"Piercy","CA",39.96266,-123.74471
"1668","95375",199.4,0.7692,0.7692,11.5,20.5,318.7,0,"Strawberry","CA",38.184096,-120.021342
"1669","95325",199.3,0.7519,3.0075,14.3,17.2,284,0,"Hornitos","CA",37.46336,-120.2561
"1670","96116",198.3,5.668,0.8097,10.8,21.9,332.9,0,"Likely","CA",41.268746,-120.42843
"1671","95486",197.3,0.7752,0.7752,11.4,19.9,309,0,"Villa Grande","CA",38.464487,-123.037996
"1672","93592",187.2,3.125,1.5625,9.3,20.8,315.5,0,"Trona","CA",34.839964,-115.967051
"1673","95652",187.1,14.5455,8.7273,9.8,14.9,275,0,"Mcclellan AFB","CA",38.666653,-121.389613
"1674","95013",179.3,1.7241,4.3103,10.7,15.6,269.8,0,"Coyote","CA",37.189396,-121.705327
"1675","93633",178.9,0.8547,2.5641,11.3,16.7,265.5,0,"Kings Canyon National Pk","CA",36.734051,-118.958777
"1676","93512",178.4,0,0.7194,10.7,17.2,275.5,0,"Benton","CA",37.583838,-118.23615
"1677","95698",173.6,9.0361,1.2048,10.8,15.6,259.8,0,"Zamora","CA",38.782731,-121.89811
"1678","90073",170,5.53,18.894,8.4,14.4,266.2,3,"Los Angeles","CA",33.786594,-118.298662
"1679","94720",166.9,8.2418,21.978,11.5,11.8,226.4,1,"Berkeley","CA",37.866825,-122.253582
"1680","93634",165.1,0.8,3.2,12.2,12.1,218.7,0,"Lakeshore","CA",37.237216,-119.23304
"1681","96123",161.4,2.8571,0.7143,8.4,18.1,273.3,0,"Ravendale","CA",40.800556,-120.36374
"1682","95555",160,0,0.8772,9.3,16.3,251.3,2,"Orick","CA",41.296122,-124.05351
"1683","96046",159.1,0,0.7752,8.2,17.9,266.1,0,"Hyampom","CA",40.639108,-123.47525
"1684","95910",151.7,0,1.0989,9.5,14.4,227.8,0,"Alleghany","CA",39.465229,-120.84496
"1685","92384",148.2,1,2,7.6,15.6,243.3,0,"Shoshone","CA",35.947562,-116.27037
"1686","95699",147.3,1.087,1.087,10.1,13.4,216,0,"Drytown","CA",38.437001,-120.845706
